symbol,trend_strength,trend_consistency,composite_score,momentum_rank,persistence_rank
棕榈油连续,0.18210801472052207,0.3107344632768361,0.2464212389986791,54,54
棕榈油连续,0.1415674915382689,0.2994350282485876,0.22050125989342823,55,54
棕榈油连续,0.07777685007375247,0.28813559322033905,0.18295622164704575,58,56
棕榈油连续,0.06130082658428656,0.3050847457627119,0.1831927861734992,59,53
棕榈油连续,0.10368505447406677,0.3050847457627119,0.20438490011838933,58,53
棕榈油连续,0.17109202895292905,0.2824858757062147,0.22678895232957186,53,52
棕榈油连续,0.1991980355510455,0.2994350282485876,0.24931653189981656,52,53
棕榈油连续,0.3188846999484054,0.4180790960451977,0.36848189799680153,45,40
棕榈油连续,0.4386090434015624,0.5367231638418078,0.48766610362168517,33,21
棕榈油连续,0.4148429789575319,0.632768361581921,0.5238056702697265,34,15
棕榈油连续,0.42216855811245063,0.6497175141242938,0.5359430361183722,35,13
棕榈油连续,0.5671665564126115,0.6779661016949152,0.6225663290537633,22,11
棕榈油连续,0.5758590981764757,0.5747126436781609,0.5752858709273183,18,22
棕榈油连续,0.6015182946801884,0.6214689265536723,0.6114936106169303,19,17
棕榈油连续,0.42086477714765275,0.6497175141242938,0.5352911456359732,36,16
棕榈油连续,0.35421866269323904,0.5988700564971752,0.47654435959520713,42,19
棕榈油连续,0.24892282858384554,0.5084745762711865,0.378698702427516,49,28
棕榈油连续,0.1812628049916186,0.42937853107344637,0.3053206680325325,54,43
棕榈油连续,0.5148072266716336,0.519774011299435,0.5172906189855343,26,32
棕榈油连续,0.5482585211398772,0.48022598870056504,0.5142422549202211,23,32
棕榈油连续,0.5389830508474577,0.5028248587570622,0.5209039548022599,21,27
棕榈油连续,0.48301416098026273,0.5277777777777778,0.5053959693790202,29,29
棕榈油连续,0.5957565974515128,0.6444444444444445,0.6201005209479786,17,15
棕榈油连续,0.8151025998483625,0.7444444444444445,0.7797735221464035,7,4
棕榈油连续,0.8739036857680925,0.7000000000000001,0.7869518428840463,5,9
棕榈油连续,0.8525668305329323,0.6722222222222222,0.7623945263775772,6,9
棕榈油连续,0.7661033010893877,0.6448087431693988,0.7054560221293933,8,14
棕榈油连续,0.707774323845123,0.6174863387978142,0.6626303313214685,17,18
棕榈油连续,0.5720931457242954,0.5355191256830601,0.5538061357036778,23,30
棕榈油连续,0.8231336470507385,0.4754098360655738,0.6492717415581561,8,38
棕榈油连续,0.8872416124961401,0.43169398907103823,0.6594678007835891,3,46
棕榈油连续,0.7813769375380603,0.453551912568306,0.6174644250531831,12,39
棕榈油连续,0.76651553489647,0.4480874316939891,0.6073014832952295,11,43
棕榈油连续,0.6490573370593941,0.39344262295081966,0.5212499800051069,20,50
棕榈油连续,0.6012820824231954,0.3060109289617486,0.453646505692472,25,54
棕榈油连续,0.4475034820736156,0.4644808743169399,0.45599217819527776,36,39
棕榈油连续,0.39619392024910977,0.5628415300546449,0.4795177251518773,40,24
棕榈油连续,0.36757896699173925,0.5191256830601093,0.44335232502592425,42,29
棕榈油连续,0.3219453085858763,0.41530054644808745,0.3686229275169819,44,45
棕榈油连续,0.3597034344281715,0.43169398907103823,0.39569871174960486,43,42
棕榈油连续,0.583288864032686,0.5409836065573771,0.5621362352950315,24,28
棕榈油连续,0.5422808467649355,0.4946236559139785,0.5184522513394569,24,36
棕榈油连续,0.4448815486004026,0.4731182795698925,0.4589999140851475,35,39
棕榈油连续,0.2096126128928568,0.31182795698924726,0.26072028494105204,56,49
棕榈油连续,0.18343695282817332,0.25806451612903225,0.22075073447860277,57,52
棕榈油连续,0.14924551431406494,0.25268817204301075,0.20096684317853786,59,52
棕榈油连续,0.18172243951037292,0.24731182795698925,0.2145171337336811,60,53
棕榈油连续,0.228769805579326,0.21505376344086022,0.2219117845100931,54,54
棕榈油连续,0.4341412259843353,0.16666666666666666,0.300403946325501,37,58
棕榈油连续,0.5088929278744814,0.2849462365591398,0.39691958221681056,28,53
棕榈油连续,0.5354480237361999,0.3763440860215053,0.45589605487885265,23,41
棕榈油连续,0.7265563549586943,0.543010752688172,0.6347835538234332,11,31
棕榈油连续,0.7537595154402322,0.4838709677419355,0.6188152415910839,11,34
棕榈油连续,0.7789121994646617,0.510752688172043,0.6448324438183524,7,32
棕榈油连续,0.8332037204093695,0.5537634408602151,0.6934835806347923,6,27
棕榈油连续,0.9220448623658878,0.4516129032258065,0.6868288827958471,3,35
棕榈油连续,0.878509362496982,0.3817204301075268,0.6301148963022544,6,45
棕榈油连续,0.8735881449353936,0.424731182795699,0.6491596638655464,4,40
棕榈油连续,0.9156275413391164,0.424731182795699,0.6701793620674077,2,39
棕榈油连续,0.9327505195626639,0.45698924731182794,0.6948698834372459,2,37
棕榈油连续,0.9212749615975423,0.446236559139785,0.6837557603686637,3,36
棕榈油连续,0.9161509765196402,0.4166666666666667,0.6664088215931534,3,41
棕榈油连续,0.8769941847706826,0.3177083333333333,0.5973512590520079,5,50
棕榈油连续,0.7989768488040379,0.3333333333333333,0.5661550910686856,8,53
棕榈油连续,0.6923085363177529,0.3229166666666667,0.5076126014922098,17,56
棕榈油连续,0.6045177748518763,0.3489583333333333,0.47673805409260483,30,54
棕榈油连续,0.4605167873601053,0.5520833333333334,0.5063000603467194,42,26
棕榈油连续,0.5190777924072855,0.5833333333333334,0.5512055628703094,34,20
棕榈油连续,0.56321044546851,0.5520833333333334,0.5576468894009217,31,27
棕榈油连续,0.5251175943569794,0.5291005291005291,0.5271090617287542,36,27
棕榈油连续,0.5822772657450078,0.4947916666666667,0.5385344662058372,27,32
棕榈油连续,0.4500987491770902,0.5,0.4750493745885451,40,37
棕榈油连续,0.3461624972569674,0.59375,0.46995624862848373,48,25
棕榈油连续,0.29385560675883254,0.671875,0.48286530337941624,51,16
棕榈油连续,0.2301404432740838,0.6979166666666666,0.4640285549703752,54,10
棕榈油连续,0.1955206276058811,0.6875,0.44151031380294053,58,12
棕榈油连续,0.3796110379635726,0.5729166666666666,0.4762638523151196,46,24
棕榈油连续,0.3886904761904762,0.6197916666666666,0.5042410714285714,46,17
棕榈油连续,0.44744897959183677,0.6822916666666666,0.5648703231292517,40,13
棕榈油连续,0.6583850931677019,0.6296296296296297,0.6440073613986658,12,19
棕榈油连续,0.5888461664859181,0.5079365079365079,0.548391337211213,25,33
棕榈油连续,0.4268707482993197,0.5052083333333334,0.46603954081632654,43,32
棕榈油连续,0.4383503401360545,0.6145833333333334,0.526466836734694,39,21
棕榈油连续,0.5153061224489797,0.640625,0.5779655612244898,30,11
棕榈油连续,0.6235499030530087,0.6243386243386243,0.6239442636958166,22,13
棕榈油连续,0.5910808767951625,0.6878306878306878,0.6394557823129252,24,8
棕榈油连续,0.4173321502514049,0.6613756613756614,0.5393539058135332,36,11
棕榈油连续,0.36606526668638467,0.5925925925925927,0.4793289296394887,44,25
棕榈油连续,0.2586734693877551,0.5520833333333334,0.40537840136054426,49,29
棕榈油连续,0.23520408163265305,0.546875,0.3910395408163265,52,28
棕榈油连续,0.3997173748726544,0.6137566137566136,0.506736994314634,40,18
棕榈油连续,0.35493197278911565,0.5833333333333334,0.46913265306122454,43,22
棕榈油连续,0.27185374149659863,0.5,0.38592687074829934,54,33
棕榈油连续,0.24532312925170072,0.4583333333333333,0.351828231292517,56,43
棕榈油连续,0.20404876926616056,0.34920634920634924,0.2766275592362549,56,52
棕榈油连续,0.15534522987939137,0.2962962962962963,0.22582076308784382,62,55
棕榈油连续,0.24557823129251707,0.28125,0.26341411564625855,53,57
棕榈油连续,0.34234693877551026,0.328125,0.33523596938775513,44,55
棕榈油连续,0.3477891156462585,0.3802083333333333,0.36399872448979587,44,52
棕榈油连续,0.3190476190476191,0.4479166666666667,0.3834821428571429,45,42
棕榈油连续,0.2959019356534885,0.5291005291005291,0.41250123237700875,48,29
棕榈油连续,0.4154589371980677,0.6137566137566138,0.5146077754773408,42,20
棕榈油连续,0.47976190476190483,0.5885416666666666,0.5341517857142857,39,23
棕榈油连续,0.3900510204081633,0.5885416666666666,0.48929634353741497,42,25
棕榈油连续,0.536133293897269,0.6825396825396824,0.6093364882184757,32,13
棕榈油连续,0.5580860363469059,0.7195767195767195,0.6388313779618127,31,7
棕榈油连续,0.5834237076473102,0.6984126984126983,0.6409182030300042,29,9
棕榈油连续,0.6119491274770779,0.6560846560846562,0.6340168917808671,25,14
棕榈油连续,0.7097789115646259,0.609375,0.659576955782313,15,21
棕榈油连续,0.7551677675901279,0.6137566137566137,0.6844621906733708,12,22
棕榈油连续,0.8353872950146243,0.5767195767195767,0.7060534358671005,5,24
棕榈油连续,0.7847789115646259,0.4427083333333333,0.6137436224489796,9,37
棕榈油连续,0.7518707482993198,0.3958333333333333,0.5738520408163266,11,44
棕榈油连续,0.6691971474580171,0.4497354497354497,0.5594662985967334,16,44
棕榈油连续,0.5695553583752342,0.5396825396825397,0.5546189490288869,27,29
棕榈油连续,0.5119458411383878,0.6560846560846562,0.584015248611522,31,9
棕榈油连续,0.49311224489795924,0.7291666666666666,0.6111394557823129,33,5
棕榈油连续,0.6066326530612246,0.6770833333333334,0.641857993197279,20,10
棕榈油连续,0.5297619047619048,0.5364583333333334,0.5331101190476191,28,26
棕榈油连续,0.5032312925170069,0.5572916666666666,0.5302614795918368,34,25
棕榈油连续,0.4586085641986264,0.5714285714285714,0.5150185678135989,34,21
棕榈油连续,0.6633146012028001,0.7724867724867724,0.7179006868447863,19,4
棕榈油连续,0.7294028722600152,0.8624338624338623,0.7959183673469388,14,1
棕榈油连续,0.7099806106017287,0.9206349206349206,0.8153077656183246,14,1
棕榈油连续,0.5399125833908444,0.8941798941798941,0.7170462387853692,27,1
棕榈油连续,0.49071609320056525,0.8518518518518517,0.6712839725262085,32,2
棕榈油连续,0.4568027210884354,0.8333333333333334,0.6450680272108844,36,3
棕榈油连续,0.6265306122448981,0.84375,0.7351403061224491,23,2
棕榈油连续,0.7890499194847022,0.7830687830687829,0.7860593512767425,8,5
棕榈油连续,0.8012755102040817,0.7760416666666666,0.7886585884353742,9,4
棕榈油连续,0.7351211015807291,0.7724867724867726,0.7538039370337508,13,2
棕榈油连续,0.5493197278911565,0.6770833333333334,0.6132015306122449,32,11
棕榈油连续,0.46981292517006806,0.5625,0.516156462585034,43,30
棕榈油连续,0.3136904761904762,0.6927083333333334,0.5031994047619048,52,4
棕榈油连续,0.2518707482993197,0.8333333333333334,0.5426020408163266,56,1
棕榈油连续,0.20195578231292519,0.7760416666666666,0.4889987244897959,60,2
棕榈油连续,0.12465986394557822,0.703125,0.41389243197278913,63,9
棕榈油连续,0.09676870748299321,0.578125,0.33744685374149663,64,25
棕榈油连续,0.10365646258503403,0.5208333333333334,0.3122448979591837,64,33
棕榈油连续,0.10348639455782314,0.5052083333333334,0.30434736394557826,63,36
棕榈油连续,0.08978277301258668,0.4656084656084656,0.2776956193105261,63,41
棕榈油连续,0.08373590982286634,0.4603174603174603,0.2720266850701633,62,43
棕榈油连续,0.14311224489795918,0.4322916666666667,0.28770195578231295,60,49
棕榈油连续,0.19158163265306125,0.421875,0.30672831632653064,54,51
棕榈油连续,0.24243197278911566,0.3802083333333333,0.3113201530612245,55,56
棕榈油连续,0.252295918367347,0.3854166666666667,0.31885629251700687,51,52
棕榈油连续,0.33562925170068025,0.4427083333333333,0.38916879251700676,46,41
棕榈油连续,0.4996837444655282,0.6451612903225806,0.5724225173940545,31,16
棕榈油连续,0.6069727891156463,0.671875,0.6394238945578232,27,15
棕榈油连续,0.6879950047651912,0.5925925925925926,0.6402937986788919,16,23
棕榈油连续,0.7138605442176872,0.5885416666666666,0.6512011054421769,16,23
棕榈油连续,0.7575667948338757,0.6772486772486772,0.7174077360412765,5,16
棕榈油连续,0.6648809523809525,0.59375,0.6293154761904762,13,21
棕榈油连续,0.6077380952380952,0.609375,0.6085565476190475,24,18
棕榈油连续,0.5627551020408164,0.6041666666666666,0.5834608843537414,31,19
棕榈油连续,0.5422619047619048,0.6666666666666666,0.6044642857142857,31,16
棕榈油连续,0.3768115942028986,0.7513227513227513,0.5640671727628249,45,8
棕榈油连续,0.3022108843537415,0.546875,0.4245429421768707,51,27
棕榈油连续,0.2784013605442177,0.5,0.38920068027210886,52,34
棕榈油连续,0.4161564625850341,0.5,0.458078231292517,38,34
棕榈油连续,0.4987244897959184,0.5729166666666666,0.5358205782312925,34,23
棕榈油连续,0.48253310986230247,0.6402116402116401,0.5613723750369712,33,15
棕榈油连续,0.40416666666666673,0.65625,0.5302083333333334,43,11
棕榈油连续,0.28078477767918764,0.6825396825396824,0.48166223010943504,53,12
棕榈油连续,0.16343634227884704,0.5913978494623655,0.3774170958706063,59,16
棕榈油连续,0.17653061224489797,0.46875,0.322640306122449,59,35
棕榈油连续,0.22729591836734694,0.3385416666666667,0.2829187925170068,58,52
棕榈油连续,0.16760204081632654,0.19791666666666666,0.1827593537414966,60,63
棕榈油连续,0.120578231292517,0.16666666666666666,0.14362244897959184,64,63
棕榈油连续,0.10569727891156465,0.16145833333333334,0.133577806122449,64,63
棕榈油连续,0.09192176870748299,0.15104166666666666,0.12148171768707483,64,63
棕榈油连续,0.0820578231292517,0.171875,0.12696641156462585,64,62
棕榈油连续,0.0770408163265306,0.16145833333333334,0.11924957482993198,64,62
棕榈油连续,0.09362244897959184,0.20833333333333334,0.1509778911564626,63,61
棕榈油连续,0.0755952380952381,0.1875,0.13154761904761905,64,62
棕榈油连续,0.08171768707482994,0.1875,0.13460884353741498,64,63
棕榈油连续,0.1016156462585034,0.15625,0.1289328231292517,62,63
棕榈油连续,0.0898809523809524,0.13020833333333334,0.11004464285714287,63,64
棕榈油连续,0.06998299319727891,0.13020833333333334,0.10009566326530613,64,64
棕榈油连续,0.07840136054421769,0.14583333333333334,0.11211734693877551,64,64
棕榈油连续,0.09124149659863946,0.11979166666666667,0.10551658163265307,64,64
棕榈油连续,0.056462585034013614,0.15104166666666666,0.10375212585034013,64,63
棕榈油连续,0.166921768707483,0.20833333333333334,0.18762755102040818,59,60
棕榈油连续,0.32329931972789117,0.4114583333333333,0.36737882653061227,49,45
棕榈油连续,0.4432823129251701,0.453125,0.4482036564625851,39,39
棕榈油连续,0.34753401360544217,0.4583333333333333,0.40293367346938774,42,41
棕榈油连续,0.2914965986394558,0.4791666666666667,0.38533163265306125,48,38
棕榈油连续,0.2406462585034014,0.5260416666666666,0.383343962585034,53,34
棕榈油连续,0.3020408163265306,0.46875,0.38539540816326534,47,36
棕榈油连续,0.507482993197279,0.5364583333333334,0.5219706632653062,30,29
棕榈油连续,0.5669217687074831,0.5416666666666666,0.5542942176870749,26,33
棕榈油连续,0.8025510204081634,0.6875,0.7450255102040817,7,8
棕榈油连续,0.8847789115646258,0.671875,0.7783269557823129,3,12
棕榈油连续,0.9329081632653063,0.546875,0.7398915816326532,1,32
棕榈油连续,0.9280612244897961,0.4114583333333333,0.6697597789115647,2,44
棕榈油连续,0.9200680272108844,0.3385416666666667,0.6293048469387755,2,53
棕榈油连续,0.9550170068027212,0.3020833333333333,0.6285501700680273,1,57
棕榈油连续,0.9539115646258504,0.2760416666666667,0.6149766156462585,2,59
棕榈油连续,0.9818027210884356,0.296875,0.6393388605442178,1,57
棕榈油连续,0.9238095238095237,0.3333333333333333,0.6285714285714286,1,57
棕榈油连续,0.7834183673469388,0.3697916666666667,0.5766050170068028,10,51
棕榈油连续,0.7903061224489797,0.421875,0.6060905612244898,9,41
棕榈油连续,0.8323979591836735,0.4583333333333333,0.6453656462585035,9,41
棕榈油连续,0.7912414965986395,0.5104166666666666,0.6508290816326531,10,33
棕榈油连续,0.839795918367347,0.5416666666666666,0.6907312925170068,9,29
棕榈油连续,0.7865646258503401,0.6197916666666666,0.7031781462585034,12,16
棕榈油连续,0.6769557823129252,0.6979166666666666,0.6874362244897959,19,8
棕榈油连续,0.5644901460042305,0.7230769230769232,0.6437835345405769,23,9
棕榈油连续,0.6159727596347314,0.7538461538461538,0.6849094567404426,21,4
棕榈油连续,0.8045068027210885,0.7864583333333334,0.795482568027211,7,3
棕榈油连续,0.7558066346798742,0.7999999999999999,0.777903317339937,10,4
棕榈油连续,0.6315018315018316,0.7948717948717948,0.7131868131868132,22,4
棕榈油连续,0.5641851106639839,0.8717948717948718,0.7179899912294279,29,1
棕榈油连续,0.5204457514316669,0.9179487179487179,0.7191972346901925,30,1
棕榈油连续,0.4697518443997318,0.8974358974358975,0.6835938709178146,35,1
棕榈油连续,0.4530877573131094,0.7282051282051283,0.5906464427591188,37,9
棕榈油连续,0.45842232884486406,0.6205128205128205,0.5394675746788423,36,22
棕榈油连续,0.5014600423051128,0.5384615384615384,0.5199607903833257,29,33
棕榈油连续,0.4688335139039365,0.5384615384615384,0.5036475261827374,30,31
棕榈油连续,0.4623639271526596,0.5897435897435898,0.5260537584481246,39,23
棕榈油连续,0.5700459165247898,0.5435897435897435,0.5568178300572666,20,29
棕榈油连续,0.37217149048134973,0.49743589743589745,0.4348036939586236,48,31
棕榈油连续,0.20185729763194557,0.39487179487179486,0.2983645462518702,59,45
棕榈油连续,0.2608574524067482,0.36923076923076925,0.3150441108187587,54,48
棕榈油连续,0.16069751844399735,0.37435897435897436,0.26752824640148587,60,49
棕榈油连续,0.1330547386885415,0.34358974358974365,0.23832224113914258,61,56
棕榈油连续,0.34247536501057635,0.4666666666666666,0.4045710158386215,52,40
棕榈油连续,0.35292782335035855,0.5435897435897437,0.4482587834700511,48,26
棕榈油连续,0.3140483929216324,0.5538461538461539,0.43394727338389316,53,26
棕榈油连续,0.19840066037249135,0.5743589743589744,0.3863798173657329,60,26
棕榈油连续,0.24638084919775063,0.5692307692307693,0.40780580921425996,58,23
棕榈油连续,0.28517773306505706,0.6,0.4425888665325285,55,19
棕榈油连续,0.24874374451839246,0.6564102564102564,0.4525770004643244,56,11
棕榈油连续,0.3197337873394212,0.7487179487179487,0.534225868028685,48,6
棕榈油连续,0.4133312696692979,0.8461538461538461,0.6297425579115721,43,3
棕榈油连续,0.4052417066501574,0.8512820512820513,0.6282618789661043,42,3
棕榈油连续,0.3625548160759429,0.8512820512820513,0.6069184336789971,46,3
棕榈油连续,0.3089717793943146,0.8256410256410257,0.5673064025176702,50,3
棕榈油连续,0.3021926430377135,0.8051282051282053,0.5536604240829593,48,4
棕榈油连续,0.3119021823247175,0.8410256410256411,0.5764639116751793,49,3
棕榈油连续,0.5205386163132643,0.7589743589743589,0.6397564876438115,32,4
棕榈油连续,0.58242790073776,0.6974358974358975,0.6399318990868288,30,9
棕榈油连续,0.6342568229892175,0.7435897435897436,0.6889232832894805,23,6
棕榈油连续,0.4998916576381365,0.8102564102564104,0.6550740339472734,34,3
棕榈油连续,0.3129959242635299,0.8153846153846155,0.5641902698240727,52,4
棕榈油连续,0.19769901460042308,0.7999999999999999,0.4988495073002115,60,4
棕榈油连续,0.15212299437651552,0.7384615384615385,0.445292266419027,64,5
棕榈油连续,0.1323530929164732,0.6615384615384615,0.3969457772274674,65,11
棕榈油连续,0.1363772377856885,0.49230769230769234,0.3143424650466904,63,42
棕榈油连续,0.21856265799927774,0.4000000000000001,0.3092813289996389,54,49
棕榈油连续,0.3314966723417428,0.38974358974358975,0.36062013104266627,45,48
棕榈油连续,0.42579580044368787,0.5487179487179488,0.48725687458081834,40,28
棕榈油连续,0.5090336893153795,0.5282051282051282,0.5186194087602538,36,29
棕榈油连续,0.3910746530464841,0.517948717948718,0.454511685497601,49,28
棕榈油连续,0.39203425682298926,0.4666666666666666,0.42935046174482794,43,42
棕榈油连续,0.28535314450807414,0.5282051282051282,0.4067791363566012,53,31
棕榈油连续,0.20478770056234843,0.5743589743589743,0.38957333746066136,58,26
棕榈油连续,0.14000928648815972,0.6153846153846154,0.37769695093638755,62,15
棕榈油连续,0.12119898880462261,0.6666666666666666,0.39393282773564464,62,10
棕榈油连续,0.1045349017180003,0.5897435897435898,0.347139245730795,62,18
棕榈油连续,0.08126708971779395,0.441025641025641,0.2611463653717175,62,44
棕榈油连续,0.11350152195222618,0.5846153846153846,0.3490584532838054,61,24
棕榈油连续,0.2529433008306248,0.7179487179487181,0.4854460093896714,56,7
棕榈油连续,0.2547386885415055,0.7435897435897436,0.49916421606562456,54,7
棕榈油连续,0.30705257184130424,0.7999999999999999,0.5535262859206521,50,4
棕榈油连续,0.2633544858896972,0.7282051282051283,0.49577980704741276,54,10
棕榈油连续,0.24856833307537532,0.7435897435897436,0.49607903833255945,57,10
棕榈油连续,0.32454212454212455,0.764102564102564,0.5443223443223443,49,5
棕榈油连续,0.25661662281380593,0.7487179487179487,0.5026672857658774,54,6
棕榈油连续,0.26667698498684417,0.7589743589743589,0.5128256719806016,54,9
棕榈油连续,0.43988030748594137,0.7948717948717948,0.6173760511788681,39,6
棕榈油连续,0.5090336893153794,0.8512820512820513,0.6801578702987153,32,2
棕榈油连续,0.462632203477274,0.7487179487179487,0.6056750760976114,40,5
棕榈油连续,0.4988907805809215,0.7179487179487181,0.6084197492648198,37,12
棕榈油连续,0.4011762885002322,0.6923076923076922,0.5467419904039622,43,14
棕榈油连续,0.49311252128153543,0.6615384615384615,0.5773254914099984,39,20
棕榈油连续,0.6603724913584069,0.682051282051282,0.6712118867048444,21,19
棕榈油连续,0.618954754166022,0.6615384615384615,0.6402466078522417,27,21
棕榈油连续,0.6462467110354435,0.6769230769230768,0.6615848939792601,24,19
棕榈油连续,0.5946757467884228,0.7282051282051283,0.6614404374967755,32,10
棕榈油连续,0.46564515296909664,0.7589743589743589,0.6123097559717278,39,10
棕榈油连续,0.3712585034013605,0.7864583333333334,0.578858418367347,45,9
棕榈油连续,0.30783676417479233,0.8717948717948718,0.5898158179848321,49,2
棕榈油连续,0.23536088324820723,0.8307692307692308,0.533065057008719,54,2
棕榈油连续,0.19455192694629317,0.7589743589743589,0.47676314296032607,55,1
棕榈油连续,0.16126502605375845,0.6717948717948717,0.4165299489243151,61,11
棕榈油连续,0.1328231292517007,0.6354166666666666,0.38411989795918366,59,12
棕榈油连续,0.16235876799257085,0.6,0.3811793839962854,59,15
棕榈油连续,0.20609812722488782,0.5435897435897435,0.3748439354073157,59,19
棕榈油连续,0.2665015735438271,0.5128205128205129,0.38966104318217,56,27
棕榈油连续,0.21071428571428572,0.5,0.35535714285714287,59,34
棕榈油连续,0.21828231292517009,0.5677083333333334,0.39299532312925173,57,29
棕榈油连续,0.29265851519372643,0.7230769230769232,0.5078677191353248,52,7
棕榈油连续,0.2619099210648506,0.6564102564102564,0.45916008873755354,55,12
棕榈油连续,0.30897177939431464,0.6205128205128205,0.4647422999535676,48,21
棕榈油连续,0.2928751999174535,0.6307692307692307,0.4618222153433421,52,25
棕榈油连续,0.2836767557264452,0.6984126984126983,0.4910447270695717,52,12
棕榈油连续,0.3876592890677399,0.6615384615384615,0.5245988753031007,46,16
棕榈油连续,0.4710034013605442,0.71875,0.5948767006802721,37,12
棕榈油连续,0.39438775510204094,0.8333333333333334,0.6138605442176872,40,4
棕榈油连续,0.23833255945932005,0.8974358974358975,0.5678842284476088,55,1
棕榈油连续,0.20569727891156464,0.8229166666666666,0.5143069727891156,54,1
棕榈油连续,0.13520408163265307,0.765625,0.45041454081632654,58,5
棕榈油连续,0.14005102040816328,0.6822916666666666,0.41117134353741497,59,9
棕榈油连续,0.522704081632653,0.8541666666666666,0.6884353741496598,35,5
棕榈油连续,0.4737244897959184,0.9322916666666666,0.7030080782312925,38,3
棕榈油连续,0.42219387755102045,0.9322916666666666,0.6772427721088435,50,2
棕榈油连续,0.43426714130939487,0.9076923076923077,0.6709797245008513,46,2
棕榈油连续,0.29760099055873707,0.7897435897435897,0.5436722901511634,56,9
棕榈油连续,0.2850765306122449,0.7708333333333334,0.5279549319727892,56,5
棕榈油连续,0.31099997420419956,0.7384615384615385,0.524730756332869,56,11
棕榈油连续,0.28158695764329567,0.6256410256410256,0.45361399164216065,57,21
棕榈油连续,0.23579425269566115,0.558974358974359,0.39738430583501005,61,29
棕榈油连续,0.2757261517824899,0.5282051282051282,0.4019656399938091,60,36
棕榈油连续,0.17337873394211423,0.4358974358974359,0.30463808491977507,64,45
棕榈油连续,0.15982046122891194,0.4307692307692308,0.29529484599907135,62,44
棕榈油连续,0.1468296961254708,0.47179487179487173,0.3093122839601713,61,40
棕榈油连续,0.2204405922715782,0.5384615384615384,0.3794510653665583,59,26
棕榈油连续,0.22586802868493014,0.47179487179487173,0.3488314502399009,58,41
棕榈油连续,0.15907754217613373,0.4051282051282052,0.28210287365216946,62,44
棕榈油连续,0.15780838879430428,0.36410256410256414,0.2609554764484342,64,53
棕榈油连续,0.13034102048186558,0.2923076923076923,0.21132435639477895,63,59
棕榈油连续,0.14700510756848786,0.20000000000000004,0.17350255378424395,63,61
棕榈油连续,0.13471598823711498,0.18974358974358974,0.16222978899035234,65,61
棕榈油连续,0.10488572460403449,0.12820512820512822,0.11654542640458135,65,64
棕榈油连续,0.10820822370118145,0.11794871794871796,0.1130784708249497,64,64
棕榈油连续,0.05017006802721089,0.09895833333333333,0.07456420068027211,64,63
棕榈油连续,0.03696022287571584,0.1076923076923077,0.07232626528401177,65,64
棕榈油连续,0.04977557653613992,0.09230769230769231,0.07104163442191612,65,65
棕榈油连续,0.07265129236960223,0.09230769230769231,0.08247949233864726,65,65
棕榈油连续,0.06552133312696694,0.08717948717948719,0.07635041015322706,65,65
棕榈油连续,0.06845173605736986,0.07692307692307693,0.0726874064902234,65,65
棕榈油连续,0.04977557653613992,0.07692307692307693,0.06334932672960843,65,65
棕榈油连续,0.03137755102040816,0.06770833333333333,0.04954294217687075,64,64
棕榈油连续,0.07210884353741497,0.10416666666666667,0.08813775510204082,63,64
棕榈油连续,0.18903061224489795,0.22916666666666666,0.2090986394557823,56,61
棕榈油连续,0.18809523809523812,0.2604166666666667,0.22425595238095242,57,58
棕榈油连续,0.2007635556931332,0.3230769230769231,0.2619202393850282,59,56
棕榈油连续,0.24349171954805762,0.38974358974358975,0.3166176546458237,58,51
棕榈油连续,0.25128205128205133,0.39487179487179486,0.3230769230769231,57,53
棕榈油连续,0.5113945578231293,0.3125,0.41194727891156463,32,58
棕榈油连续,0.5959861734509623,0.2923076923076923,0.44414693287932727,24,59
棕榈油连续,0.6322447505546097,0.34358974358974365,0.48791724707217665,24,57
棕榈油连续,0.5859693877551021,0.390625,0.48829719387755105,27,52
棕榈油连续,0.4255102040816327,0.46875,0.4471301020408164,40,39
棕榈油连续,0.32209668266006297,0.5743589743589744,0.4482278285095187,50,24
棕榈油连续,0.2509353741496599,0.7135416666666666,0.4822385204081633,54,7
棕榈油连续,0.17740287881132955,0.5846153846153846,0.3810091317133571,60,21
棕榈油连续,0.125398545116855,0.4820512820512821,0.30372491358406856,61,40
棕榈油连续,0.09224578238662746,0.37435897435897436,0.2333023783728009,61,48
棕榈油连续,0.11074653046484033,0.36410256410256414,0.23742454728370224,62,51
棕榈油连续,0.12151360544217688,0.375,0.24825680272108844,61,49
棕榈油连续,0.19948979591836738,0.3541666666666667,0.27682823129251705,57,50
棕榈油连续,0.38069727891156463,0.3802083333333333,0.38045280612244897,45,48
棕榈油连续,0.49866377753701707,0.5384615384615384,0.5185626579992777,36,28
棕榈油连续,0.6510963215188568,0.441025641025641,0.5460609812722489,20,40
棕榈油连续,0.7893514935768459,0.43076923076923085,0.6100603621730384,9,42
棕榈油连续,0.7893707482993197,0.4010416666666667,0.5952062074829932,11,45
棕榈油连续,0.8570190373007275,0.4051282051282052,0.6310736212144663,6,45
棕榈油连续,0.8522108843537416,0.359375,0.6057929421768709,8,52
棕榈油连续,0.7984693877551021,0.2864583333333333,0.5424638605442177,10,56
棕榈油连续,0.8860544217687076,0.22395833333333334,0.5550063775510204,2,61
棕榈油连续,0.9306972789115647,0.1875,0.5590986394557824,1,61
棕榈油连续,0.9109693877551021,0.19791666666666666,0.5544430272108843,1,61
